Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,Is_Outlier
2018-01-01,407.5852081610255,407.5852081610255,400.8709111867806,401.8648071289063,9453202.0,RELIANCE.NS,,False
2018-01-02,403.3004239092856,406.19376806809856,400.38499382912,402.4832153320313,9499419.0,RELIANCE.NS,0.0015388463785699358,False
2018-01-03,408.60119648615387,409.0429444047575,403.3225137949618,404.0955505371094,13507800.0,RELIANCE.NS,0.0040059688048057485,False
2018-01-04,405.5753308308426,407.187662056238,404.4930912025674,406.5250549316406,9008932.0,RELIANCE.NS,0.006012202785460108,False
2018-01-05,407.1876942683479,409.4405173881011,406.5030011683391,407.82818603515625,7441284.0,RELIANCE.NS,0.0032055369963230884,False
2018-01-08,409.08710243343984,411.2515816485914,407.9386050633928,410.1693420410156,8827020.0,RELIANCE.NS,0.005740544881460252,False
2018-01-09,409.9926772142855,416.9499495671111,408.1595160660776,415.6468505859375,14294571.0,RELIANCE.NS,0.013354261236750764,False
2018-01-10,416.55234523885497,418.4959652231692,413.2393686921782,416.2652282714844,11727682.0,RELIANCE.NS,0.0014877477952139895,False
2018-01-11,416.0222961204988,416.3977862956731,413.0185221551711,414.2333068847656,7849171.0,RELIANCE.NS,-0.0048813142408175025,False
2018-01-12,416.55235874310455,420.8813172634133,414.4541372467991,419.2027282714844,15071161.0,RELIANCE.NS,0.01199667265795501,False
2018-01-15,419.6444720789422,423.3991671219498,417.52416468209697,419.26898193359375,11120925.0,RELIANCE.NS,0.0001580468294721804,False
2018-01-16,418.6284725003897,418.6284725003897,406.3925189007881,407.6956176757813,10825151.0,RELIANCE.NS,-0.02760367390985652,False
2018-01-17,409.0429477158351,410.3681325079495,400.65003206654507,408.3803405761719,13204016.0,RELIANCE.NS,0.00167949536542511,False
2018-01-18,410.3681089235729,410.6331399693217,404.2280461071302,406.260009765625,9381821.0,RELIANCE.NS,-0.005192049175421487,False
2018-01-19,407.7177134588513,412.7534508067957,407.3201668868598,411.3840942382813,9973533.0,RELIANCE.NS,0.012612820237001499,False
2018-01-22,418.7610448890137,430.3785648153731,415.2272087263813,429.1417236328125,45700733.0,RELIANCE.NS,0.043165571161450034,False
2018-01-23,430.6877657381498,437.7333516251692,430.6877657381498,434.33203125,22526810.0,RELIANCE.NS,0.012094623597188381,False
2018-01-24,433.6694006359101,433.6694006359101,425.2323431757621,426.8667602539063,14289485.0,RELIANCE.NS,-0.01718793563212173,False
2018-01-25,427.5514666866288,429.3625713090736,422.3611274544124,426.66802978515625,13669901.0,RELIANCE.NS,-0.0004655562045445816,False
2018-01-26,427.5514666866288,429.3625713090736,422.3611274544124,426.66802978515625,13669901.0,RELIANCE.NS,0.0,False
2018-01-29,426.8005419119207,431.7037346247884,423.7525961645424,426.0495910644531,9897064.0,RELIANCE.NS,-0.0014494611208966113,False
2018-01-30,426.623837213525,426.623837213525,419.20273170398895,419.8211669921875,9182956.0,RELIANCE.NS,-0.014619011971597873,False
2018-01-31,419.6444514933866,426.049545211856,415.9118130673386,424.6360168457031,12551686.0,RELIANCE.NS,0.011468811560912062,False
2018-02-01,425.4974289045024,429.6275847106691,413.7252788299651,416.9278259277344,16524809.0,RELIANCE.NS,-0.018152466140830437,False
2018-02-02,413.0185154741004,416.9720135440018,397.9996753776233,399.4794616699219,28965593.0,RELIANCE.NS,-0.04184984348067189,False
2018-02-05,394.9075055299333,403.07953165825154,389.5183937255702,398.5075988769531,19191099.0,RELIANCE.NS,-0.0024328229263805845,False
2018-02-06,387.3981422371437,396.6744951650226,384.747743048944,394.0682678222656,24062503.0,RELIANCE.NS,-0.011139890599823232,False
2018-02-07,398.6843824701822,399.9433095820772,393.1406388136535,395.0842590332031,15532284.0,RELIANCE.NS,0.0025782111727801205,False
2018-02-08,396.63032336191645,402.2623810925237,394.1786974779472,399.56781005859375,13825894.0,RELIANCE.NS,0.011348341329422196,False
2018-02-09,392.6988892789931,398.4413763031294,391.37367501501336,396.6082153320313,11580639.0,RELIANCE.NS,-0.007406989882714599,False
2018-02-12,398.88312679383546,405.5974238941796,398.4634647955566,404.4047546386719,11877059.0,RELIANCE.NS,0.019658037845014187,False
2018-02-13,398.88312679383546,405.5974238941796,398.4634647955566,404.4047546386719,11877059.0,RELIANCE.NS,0.0,False
2018-02-14,407.7177314304644,416.3315062548568,406.8342650776642,412.4221801757813,22247829.0,RELIANCE.NS,0.019825250433251895,False
2018-02-15,414.18913045278,417.7671383718401,409.9926577271469,413.3056640625,13363743.0,RELIANCE.NS,0.002142183251012675,False
2018-02-16,415.0504503430303,416.3756645727888,405.5532389615524,406.966796875,9628162.0,RELIANCE.NS,-0.015336995687872834,False
2018-02-19,406.8342810135634,411.6933314006896,403.5433900987056,409.4846801757813,8941900.0,RELIANCE.NS,0.006186950188849627,False
2018-02-20,410.36814215344265,410.6110872983851,405.86249606202347,406.8784484863281,8458450.0,RELIANCE.NS,-0.006364662258755094,False
2018-02-21,410.809822040654,411.9141475375905,407.3422441084825,410.522705078125,11917390.0,RELIANCE.NS,0.00895662231645411,False
2018-02-22,407.27601909424544,411.2516029977512,406.39255272822055,408.3140869140625,11196908.0,RELIANCE.NS,-0.005380014641680253,False
2018-02-23,408.777899129094,414.34372849582064,407.6073157549652,412.6872253417969,10610664.0,RELIANCE.NS,0.010710231578796359,False
2018-02-26,414.7854391158514,417.3916663708727,413.7252853737031,414.6529235839844,8435611.0,RELIANCE.NS,0.004763167167482596,False
2018-02-27,414.7854167111631,422.2064925053509,414.4982997409599,419.8653259277344,14021366.0,RELIANCE.NS,0.012570518733348024,False
2018-02-28,417.8554614653701,422.78076939325695,416.6407062963173,421.65435791015625,56650480.0,RELIANCE.NS,0.004260966247852993,False
2018-03-01,419.5340324472343,424.017592265509,417.8554435118435,418.9376831054688,8956590.0,RELIANCE.NS,-0.006442895119481484,False
2018-03-02,419.5340324472343,424.017592265509,417.8554435118435,418.9376831054688,8956590.0,RELIANCE.NS,0.0,False
2018-03-05,416.5523267833553,419.7107017461303,407.0992878146186,408.20361328125,12325694.0,RELIANCE.NS,-0.025622115787365174,False
2018-03-06,410.36810239425415,413.5485633542669,399.8107377011336,402.3506774902344,16019726.0,RELIANCE.NS,-0.01433827531306786,False
2018-03-07,401.6439272474934,401.6439272474934,392.27923105957655,393.0301818847656,15853546.0,RELIANCE.NS,-0.023165104787713386,False
2018-03-08,396.5198315639016,403.96302280572274,394.5983269581754,402.61572265625,13283967.0,RELIANCE.NS,0.024388815956874366,False
2018-03-09,404.1397271653191,406.1054331827107,402.4390522099005,403.3446044921875,10638527.0,RELIANCE.NS,0.00181036605110374,False
2018-03-12,406.3925346228884,412.1792228445798,405.3102950073458,410.9423522949219,8315150.0,RELIANCE.NS,0.018836864849847146,False
2018-03-13,411.6491305986856,413.4602350911071,406.9888833291356,411.6270446777344,11148731.0,RELIANCE.NS,0.0016661519042484585,False
2018-03-14,410.2797376413616,411.71535186313486,406.0391232458135,410.3901672363281,14724464.0,RELIANCE.NS,-0.0030048497964331178,False
2018-03-15,408.6011847573007,410.5668906949928,401.97523155334886,402.7703247070313,12711836.0,RELIANCE.NS,-0.01856731261523825,False
2018-03-16,401.5334854163696,401.8427177980415,391.3957822773599,397.58001708984375,30814962.0,RELIANCE.NS,-0.012886519435022725,False
2018-03-19,397.9996703267393,400.60586811883854,394.0240863848267,395.5701599121094,12630833.0,RELIANCE.NS,-0.005055226850800731,False
2018-03-20,394.5983195021315,399.3248244347961,391.8374909798561,393.05224609375,15192983.0,RELIANCE.NS,-0.006365277448933004,False
2018-03-21,395.2829853652213,398.5959619191376,394.598321826149,396.18853759765625,14715126.0,RELIANCE.NS,0.007979324721014702,False
2018-03-22,395.7910239451711,402.836639617899,395.68059433291023,401.1580505371094,22129723.0,RELIANCE.NS,0.012543303169714193,False
2018-03-23,393.4056429941349,397.5579142282104,392.7430653422368,394.8633728027344,23469999.0,RELIANCE.NS,-0.01569126613798999,False
2018-03-26,394.8854783339088,399.4573823078872,394.24495708472136,398.0438537597656,13227705.0,RELIANCE.NS,0.008054636555566708,False
2018-03-27,400.7384083677235,402.3065383113062,396.2327328598373,397.4695739746094,15179544.0,RELIANCE.NS,-0.0014427550626189278,False
2018-03-28,395.7026736160722,395.7247595381538,388.7233158278037,389.9159851074219,19160609.0,RELIANCE.NS,-0.0190041939352823,False
2018-03-29,395.7026736160722,395.7247595381538,388.7233158278037,389.9159851074219,19160609.0,RELIANCE.NS,0.0,False
2018-03-30,395.7026736160722,395.7247595381538,388.7233158278037,389.9159851074219,19160609.0,RELIANCE.NS,0.0,False
2018-04-02,394.4657809892082,397.9775603530314,391.59455230442575,394.4436950683594,12494499.0,RELIANCE.NS,0.011612014212985189,False
2018-04-03,393.5823498776638,398.3088549568981,391.0423804814751,397.359130859375,13922126.0,RELIANCE.NS,0.007391259709476072,False
2018-04-04,399.6340736114515,402.7703631452529,394.0461876454072,395.30511474609375,14214534.0,RELIANCE.NS,-0.005169168023996362,False
2018-04-05,399.8107885543741,401.97526797661175,399.1040095331816,401.1801452636719,8527915.0,RELIANCE.NS,0.014862014930800083,False
2018-04-06,401.0917768880519,405.72993836820274,399.7665921061819,402.4169616699219,9664888.0,RELIANCE.NS,0.003082945207662613,False
2018-04-09,403.10165228472334,405.9508246126183,403.10165228472334,404.6256103515625,7813897.0,RELIANCE.NS,0.005488458221232451,False
2018-04-10,405.68576690463857,408.1153067420872,403.8084340815711,405.0894470214844,8455132.0,RELIANCE.NS,0.0011463354223151256,False
2018-04-11,407.187693763826,412.0246288422403,404.6477241610922,411.1853637695313,13140816.0,RELIANCE.NS,0.015048322766412658,False
2018-04-12,410.7435718769946,413.7473455406373,408.2478038744319,410.235595703125,10822592.0,RELIANCE.NS,-0.00230982945915037,False
2018-04-13,412.0025204080658,415.97810427358496,410.235617180111,414.71917724609375,12616816.0,RELIANCE.NS,0.010929284513412574,False
2018-04-16,412.77557479784633,415.2272006795392,410.1472910217412,413.924072265625,8934275.0,RELIANCE.NS,-0.0019172129578105546,False
2018-04-17,415.2271594568929,418.4076204720431,413.4602268416282,417.1044921875,9599816.0,RELIANCE.NS,0.007683582895932739,False
2018-04-18,417.546266621617,418.8493655017669,413.0405911150599,414.3437194824219,7360987.0,RELIANCE.NS,-0.0066188994767216736,False
2018-04-19,414.8295756841201,417.4358027175167,413.0184712615233,416.2431335449219,9802587.0,RELIANCE.NS,0.004584150726050895,False
2018-04-20,414.3437673618711,416.0444130329944,406.9226903306738,409.88226318359375,7326696.0,RELIANCE.NS,-0.015281622322886101,False
2018-04-23,410.8098669386417,417.14870365051263,410.1472892603916,413.4602661132813,7674482.0,RELIANCE.NS,0.00872934315795204,False
2018-04-24,413.3718615698945,430.9969264993626,413.0184573729731,428.5011291503906,19921115.0,RELIANCE.NS,0.03637801324538481,False
