Date,Open,High,Low,Close,Volume,Symbol
2018-01-01,560.7592906095845,566.7269312915722,557.4771003756873,562.4501342773438,6943234,AXISBANK.NS
2018-01-02,563.9420336194077,565.5333801549897,553.349447329879,556.4824829101562,6292268,AXISBANK.NS
2018-01-03,558.2728207514206,562.4004635203717,552.7527647961381,557.4274291992188,3990149,AXISBANK.NS
2018-01-04,561.8036877592225,561.9529030778331,554.9906547211166,556.8804321289062,2766664,AXISBANK.NS
2018-01-05,558.0241331715638,562.9474489742843,553.6976178726169,560.2122802734375,3249056,AXISBANK.NS
2018-01-08,562.7485397729022,564.9366869692616,559.4166311303891,562.4004516601562,3770339,AXISBANK.NS
2018-01-09,560.9582439840746,569.9097053242459,559.9636371684999,562.251220703125,4607504,AXISBANK.NS
2018-01-10,563.0966173645305,563.6436389179306,557.4273469338921,559.7646484375,2411625,AXISBANK.NS
2018-01-11,558.9689831078718,560.1128051314978,550.5645440854282,555.7365112304688,2825921,AXISBANK.NS
2018-01-12,557.1787321907016,560.3614860387138,549.520247817479,552.106201171875,6013121,AXISBANK.NS
2018-01-15,553.6977040094163,561.4059079109408,553.3993340641038,557.5269165039062,3943472,AXISBANK.NS
2018-01-16,559.9139459403785,563.8426551923435,552.8024825840629,560.16259765625,5993564,AXISBANK.NS
2018-01-17,561.0079859881151,586.1218091469932,557.9744472130913,582.0439453125,8453944,AXISBANK.NS
2018-01-18,592.7856034678991,593.9294254751019,575.479422305741,581.64599609375,9466991,AXISBANK.NS
2018-01-19,581.7455888955915,590.7964872289946,578.0655312952236,587.0667114257812,3897048,AXISBANK.NS
2018-01-22,592.7359283846521,618.396771414328,580.0049736193691,608.2517700195312,21790443,AXISBANK.NS
2018-01-23,613.0757402028574,624.2152893316237,608.1524237238816,616.7557373046875,14286343,AXISBANK.NS
2018-01-24,618.5459178899673,618.5459178899673,603.0300172755512,604.671142578125,6158610,AXISBANK.NS
2018-01-25,606.7100840860606,615.9101960168739,595.3715434781278,612.7771606445312,6749846,AXISBANK.NS
2018-01-29,611.2355796004766,617.5513690263582,600.3944022091035,602.2841186523438,7017160,AXISBANK.NS
2018-01-30,602.3338568853704,604.1739158983921,589.2548138219119,590.5477905273438,6447963,AXISBANK.NS
2018-01-31,586.1217625629798,592.7856401216508,583.9833944123036,590.3985595703125,7108060,AXISBANK.NS
2018-02-01,590.3985174633202,606.7100917535098,582.9389671548754,589.6028442382812,7839731,AXISBANK.NS
2018-02-02,584.6298523627078,584.6298523627078,558.2727727278772,561.8533935546875,6185174,AXISBANK.NS
2018-02-05,548.1277885086357,565.5831865825533,544.5472282763349,563.1961059570312,9318595,AXISBANK.NS
2018-02-06,540.071478695461,573.937827234892,531.120017722608,560.6598510742188,13938327,AXISBANK.NS
2018-02-07,564.9366244780067,571.5507835364166,553.0013436791755,556.333251953125,7679830,AXISBANK.NS
2018-02-08,559.7646639172293,573.7886554446254,556.6814072902724,565.3842163085938,5816886,AXISBANK.NS
2018-02-09,556.8803309830998,558.9192626331823,547.4315670723001,554.54296875,5865587,AXISBANK.NS
2018-02-12,560.6599231112227,564.93672065101,557.3279535640722,561.1572265625,4765319,AXISBANK.NS
2018-02-14,561.9528544679101,562.7982459842741,537.1871203160463,540.9666748046875,6478108,AXISBANK.NS
2018-02-15,531.866017703675,551.8078730799322,528.4843301016128,540.7677612304688,11593643,AXISBANK.NS
2018-02-16,544.0995509555538,545.6411791082996,532.114553069665,534.9491577148438,3910503,AXISBANK.NS
2018-02-19,534.9491933034584,542.0109373497259,524.6550381640517,537.6346435546875,4251723,AXISBANK.NS
2018-02-20,539.0768966040141,545.0942557256484,526.5448749505944,528.8324584960938,3395183,AXISBANK.NS
2018-02-21,531.1200591624104,535.5957899980486,521.5718576621092,532.9103393554688,4638382,AXISBANK.NS
2018-02-22,530.125427505083,530.8713826094523,524.655090073042,527.3902587890625,7808359,AXISBANK.NS
2018-02-23,524.1577578733812,535.993602494849,522.7155659429704,533.7557373046875,3888629,AXISBANK.NS
2018-02-26,538.1816814596326,551.4099996351501,536.0930315929602,549.3212890625,5297794,AXISBANK.NS
2018-02-27,548.6250368604589,548.6250368604589,533.2584117583486,535.4962768554688,4136383,AXISBANK.NS
2018-02-28,531.1199391899379,533.6064557591792,517.1954464021868,525.8982543945312,6626661,AXISBANK.NS
2018-03-01,521.173927963772,532.6616235859002,519.1847144982614,522.9144897460938,9827510,AXISBANK.NS
2018-03-05,521.1739257061746,526.0972411531822,518.4884753981726,521.720947265625,6766199,AXISBANK.NS
2018-03-06,523.1631877353484,527.7881337344133,508.44301892885835,514.559814453125,12240160,AXISBANK.NS
2018-03-07,508.14457023007077,515.1068476648848,504.81263162745654,509.8851623535156,10428057,AXISBANK.NS
2018-03-08,515.6539037290144,521.1242410879361,504.71322901117077,517.7425537109375,8483978,AXISBANK.NS
2018-03-09,519.6323242412964,519.731760636883,500.28721023322896,502.6245422363281,4955525,AXISBANK.NS
2018-03-12,507.8462171123417,519.1350098952855,502.574783078924,516.3998413085938,5283334,AXISBANK.NS
2018-03-13,514.3111225056093,532.0648892911489,511.87438455012364,528.6334838867188,7846232,AXISBANK.NS
2018-03-14,526.0973024661204,535.0984822663935,519.682076178793,533.2584838867188,4976540,AXISBANK.NS
2018-03-15,532.3135736878858,536.2920009042288,525.4010442582936,526.7935180664062,3932830,AXISBANK.NS
2018-03-16,528.0367792207398,530.0259928388914,517.6928441239586,519.781494140625,12146623,AXISBANK.NS
2018-03-19,519.7814120300795,523.1630989291207,514.2613572529154,516.6484375,4656613,AXISBANK.NS
