date,symbol,action,shares,price,value,pnl,reason
2021-03-24,TATACONSUM,BUY,12,605.221435546875,7262.6572265625,,
2021-03-24,ULTRACEMCO,BUY,1,6673.3837890625,6673.3837890625,,
2021-03-25,M_M,SELL,4,755.2792358398438,3021.116943359375,-275.1328125,stop_loss
2021-03-31,ADANIPORTS,BUY,9,681.8319091796875,6136.4871826171875,,
2021-03-31,BAJAJFINSV,BUY,5,964.6896362304688,4823.448181152344,,
2021-03-31,BRITANNIA,BUY,1,3345.76318359375,3345.76318359375,,
2021-03-31,CIPLA,BUY,2,785.1038818359375,1570.207763671875,,
2021-03-31,HDFCBANK,BUY,7,707.37451171875,4951.62158203125,,
2021-04-07,EICHERMOT,SELL,1,2419.923095703125,2419.923095703125,-127.851318359375,signal
2021-04-07,HDFCBANK,SELL,7,685.376220703125,4797.633544921875,-153.988037109375,signal
2021-04-07,HDFCLIFE,BUY,1,689.2998046875,689.2998046875,,
2021-04-07,SBILIFE,BUY,1,910.0070190429688,910.0070190429688,,
2021-04-07,SUNPHARMA,BUY,6,591.1156005859375,3546.693603515625,,
2021-04-14,DIVISLAB,BUY,1,3607.034423828125,3607.034423828125,,
2021-04-14,GRASIM,SELL,3,1352.2044677734375,4056.6134033203125,1333.9445800781255,signal
2021-04-14,HCLTECH,SELL,2,803.9461059570312,1607.8922119140625,39.1591796875,signal
2021-04-14,ITC,SELL,45,164.06158447265625,7382.771301269531,-256.4689636230469,signal
2021-04-14,NTPC,SELL,20,83.84759521484375,1676.951904296875,62.510528564453125,signal
2021-04-14,TCS,SELL,1,2728.698974609375,2728.698974609375,29.09765625,signal
2021-04-14,UPL,SELL,10,574.339599609375,5743.39599609375,481.14990234375,signal
2021-04-20,ULTRACEMCO,SELL,1,6033.3525390625,6033.3525390625,-640.03125,stop_loss
2021-04-21,ADANIPORTS,SELL,9,699.3534545898438,6294.181091308594,157.69390869140625,signal
2021-04-21,DRREDDY,BUY,4,999.4371337890624,3997.7485351562495,,
2021-04-21,HDFCLIFE,SELL,1,674.8707275390625,674.8707275390625,-14.4290771484375,signal
2021-04-21,HINDUNILVR,SELL,1,2204.707763671875,2204.707763671875,72.510498046875,signal
2021-04-21,INFY,SELL,1,1189.620849609375,1189.620849609375,48.285400390625,signal
2021-04-21,TECHM,SELL,3,825.4120483398438,2476.2361450195312,-63.83203125,signal
2021-04-28,AXISBANK,BUY,4,705.2055053710938,2820.822021484375,,
2021-04-28,BAJFINANCE,BUY,2,517.2977294921875,1034.595458984375,,
2021-04-28,BPCL,BUY,53,148.55184936523438,7873.248016357422,,
2021-04-28,BRITANNIA,SELL,1,3263.86767578125,3263.86767578125,-81.8955078125,signal
2021-04-28,ICICIBANK,BUY,3,600.9619750976562,1802.8859252929688,,
2021-04-28,NTPC,BUY,84,86.3480224609375,7253.23388671875,,
2021-04-28,RELIANCE,BUY,5,905.6382446289062,4528.191223144531,,
2021-05-05,ADANIPORTS,BUY,8,716.4864501953125,5731.8916015625,,
2021-05-05,CIPLA,SELL,2,855.9473266601562,1711.8946533203125,141.6868896484375,signal
2021-05-05,COALINDIA,BUY,26,87.85242462158203,2284.163040161133,,
2021-05-05,GRASIM,BUY,3,1380.0799560546875,4140.2398681640625,,
2021-05-05,HINDUNILVR,BUY,2,2202.1337890625,4404.267578125,,
2021-05-05,ONGC,BUY,55,81.3158950805664,4472.374229431152,,
2021-05-05,TATACONSUM,SELL,12,624.4141845703125,7492.97021484375,230.31298828125,signal
2021-05-05,TITAN,SELL,2,1406.5235595703125,2813.047119140625,-90.984619140625,signal
2021-05-05,UPL,BUY,8,608.6327514648438,4869.06201171875,,
2021-05-12,AXISBANK,SELL,4,688.425537109375,2753.7021484375,-67.119873046875,signal
2021-05-12,BHARTIARTL,BUY,1,538.9138793945312,538.9138793945312,,
2021-05-12,RELIANCE,SELL,5,867.4819946289062,4337.409973144531,-190.78125,signal
2021-05-19,APOLLOHOSP,SELL,1,3188.01611328125,3188.01611328125,229.3017578125,signal
2021-05-19,ASIANPAINT,BUY,2,2695.2509765625,5390.501953125,,
2021-05-19,BAJAJ-AUTO,BUY,1,3581.83056640625,3581.83056640625,,
2021-05-19,BHARTIARTL,SELL,1,506.7276916503906,506.7276916503906,-32.186187744140625,signal
2021-05-19,BRITANNIA,BUY,1,3316.080078125,3316.080078125,,
2021-05-19,EICHERMOT,BUY,1,2445.188232421875,2445.188232421875,,
2021-05-19,GRASIM,SELL,3,1349.7762451171875,4049.3287353515625,-90.9111328125,signal
2021-05-19,HCLTECH,BUY,5,774.8555297851562,3874.2776489257812,,
2021-05-19,HDFCBANK,BUY,1,690.585693359375,690.585693359375,,
2021-05-19,ITC,BUY,14,163.31480407714844,2286.407257080078,,
2021-05-19,M_M,BUY,1,748.6966552734375,748.6966552734375,,
2021-05-19,NESTLEIND,BUY,4,829.3675537109375,3317.47021484375,,
2021-05-19,RELIANCE,BUY,1,905.52490234375,905.52490234375,,
2021-05-19,TATACONSUM,BUY,4,628.40673828125,2513.626953125,,
2021-05-19,TITAN,BUY,2,1497.85302734375,2995.7060546875,,
2021-05-26,AXISBANK,BUY,1,732.04345703125,732.04345703125,,
2021-05-26,CIPLA,BUY,3,910.3679809570312,2731.1039428710938,,
2021-05-26,HINDALCO,SELL,22,367.6912536621094,8089.207580566406,2627.400421142578,signal
2021-05-26,INFY,BUY,2,1230.027587890625,2460.05517578125,,
2021-05-26,TATASTEEL,SELL,18,93.15985107421876,1676.8773193359377,607.2800674438479,signal
2021-05-26,TECHM,BUY,2,845.8920288085938,1691.7840576171875,,
2021-06-02,GRASIM,BUY,2,1400.816650390625,2801.63330078125,,
2021-06-02,INDUSINDBK,BUY,1,992.7437744140624,992.7437744140624,,
2021-06-02,NTPC,SELL,84,92.6407699584961,7781.824676513672,528.5907897949219,signal
2021-06-02,POWERGRID,SELL,37,98.88925170898438,3658.902313232422,397.3449172973633,signal
2021-06-02,SUNPHARMA,SELL,6,644.7972412109375,3868.783447265625,322.08984375,signal
2021-06-02,TATASTEEL,BUY,44,96.76693725585938,4257.7452392578125,,
2021-06-02,TCS,BUY,1,2764.484130859375,2764.484130859375,,
2021-06-09,APOLLOHOSP,BUY,1,3263.23291015625,3263.23291015625,,
2021-06-09,BHARTIARTL,BUY,4,518.0479736328125,2072.19189453125,,
2021-06-09,HDFCLIFE,BUY,1,674.5751953125,674.5751953125,,
2021-06-09,LT,BUY,2,1441.728271484375,2883.45654296875,,
2021-06-09,M_M,SELL,1,767.4426879882812,767.4426879882812,18.74603271484375,signal
2021-06-09,NTPC,BUY,26,98.43341827392578,2559.2688751220703,,
2021-06-09,POWERGRID,BUY,19,105.2586669921875,1999.9146728515625,,
2021-06-16,ADANIENT,SELL,11,1444.7906494140625,15892.697143554688,14033.812622070312,signal
2021-06-16,ADANIPORTS,SELL,8,686.0059814453125,5488.0478515625,-243.84375,signal
2021-06-16,BAJAJ-AUTO,SELL,1,3594.5107421875,3594.5107421875,12.68017578125,signal
2021-06-23,BAJAJ-AUTO,BUY,1,3671.596435546875,3671.596435546875,,
2021-06-23,BPCL,SELL,53,167.08973693847656,8855.756057739258,982.5080413818359,signal
2021-06-23,COALINDIA,SELL,26,97.94739532470705,2546.6322784423833,262.46923828125034,signal
2021-06-23,DIVISLAB,SELL,1,4098.01904296875,4098.01904296875,490.984619140625,signal
2021-06-23,ITC,SELL,14,164.96319580078125,2309.4847412109375,23.077484130859375,signal
2021-06-23,LT,SELL,2,1403.72314453125,2807.4462890625,-76.01025390625,signal
2021-06-23,POWERGRID,SELL,19,100.97615051269533,1918.5468597412112,-81.36781311035129,signal
2021-06-23,UPL,SELL,8,763.7595825195312,6110.07666015625,1241.0146484375,signal
2021-06-30,DIVISLAB,BUY,1,4276.166015625,4276.166015625,,
2021-06-30,HDFCLIFE,SELL,1,677.9488525390625,677.9488525390625,3.3736572265625,signal
2021-06-30,LT,BUY,4,1423.9356689453125,5695.74267578125,,
2021-06-30,ONGC,SELL,55,86.14652252197266,4738.058738708496,265.68450927734375,signal
2021-06-30,RELIANCE,SELL,1,960.37109375,960.37109375,54.84619140625,signal
2021-06-30,SUNPHARMA,BUY,10,642.8936157226562,6428.9361572265625,,
2021-07-07,BRITANNIA,SELL,1,3316.10302734375,3316.10302734375,0.02294921875,signal
2021-07-07,HINDALCO,BUY,17,379.89935302734375,6458.289001464844,,
2021-07-07,KOTAKBANK,BUY,6,350.89404296875,2105.3642578125,,
2021-07-07,TCS,SELL,1,2893.015869140625,2893.015869140625,128.53173828125,signal
2021-07-07,TECHM,SELL,2,877.87109375,1755.7421875,63.9581298828125,signal
2021-07-07,UPL,BUY,8,776.013916015625,6208.111328125,,
2021-07-14,DRREDDY,SELL,4,1049.6083984375,4198.43359375,200.68505859375045,signal
2021-07-14,HINDUNILVR,SELL,2,2236.77783203125,4473.5556640625,69.2880859375,signal
2021-07-14,ONGC,BUY,73,88.41546630859375,6454.329040527344,,
2021-07-21,BAJAJ-AUTO,SELL,1,3533.305419921875,3533.305419921875,-138.291015625,signal
2021-07-21,EICHERMOT,SELL,1,2435.797119140625,2435.797119140625,-9.39111328125,signal
2021-07-21,HDFCBANK,SELL,1,686.4161987304688,686.4161987304688,-4.16949462890625,signal
2021-07-21,INDUSINDBK,SELL,1,947.8868408203124,947.8868408203124,-44.85693359375,signal
2021-07-21,ITC,BUY,38,167.2683868408203,6356.198699951172,,
2021-07-21,KOTAKBANK,SELL,6,339.11328125,2034.6796875,-70.6845703125,signal
2021-07-21,ONGC,SELL,73,82.41376495361328,6016.2048416137695,-438.1241989135742,signal
2021-07-21,SBILIFE,SELL,1,1005.3670654296876,1005.3670654296876,95.36004638671886,signal
2021-07-21,TECHM,BUY,7,912.5360717773438,6387.752502441406,,
2021-07-21,TITAN,SELL,2,1645.8018798828125,3291.603759765625,295.897705078125,signal
2021-07-28,AXISBANK,SELL,1,719.8941650390625,719.8941650390625,-12.1492919921875,signal
2021-07-28,BPCL,BUY,40,161.3433380126953,6453.7335205078125,,
2021-07-28,CIPLA,SELL,3,857.1513061523438,2571.4539184570312,-159.6500244140625,signal
2021-07-28,GRASIM,SELL,2,1489.49365234375,2978.9873046875,177.35400390625,signal
2021-07-28,SBILIFE,BUY,5,1122.9197998046875,5614.5989990234375,,
2021-07-28,TITAN,BUY,3,1701.224365234375,5103.673095703125,,
2021-08-04,ADANIENT,BUY,3,1427.0037841796875,4281.0113525390625,,
2021-08-04,BRITANNIA,BUY,1,3369.73388671875,3369.73388671875,,
2021-08-04,EICHERMOT,BUY,1,2518.6953125,2518.6953125,,
2021-08-04,GRASIM,BUY,2,1510.1817626953125,3020.363525390625,,
2021-08-04,HDFCLIFE,BUY,3,667.0827026367188,2001.2481079101562,,
2021-08-04,INDUSINDBK,BUY,3,985.54931640625,2956.64794921875,,
2021-08-04,M_M,BUY,2,739.227783203125,1478.45556640625,,
2021-08-04,ONGC,BUY,19,85.89036560058594,1631.9169464111328,,
2021-08-04,TCS,BUY,1,2898.443603515625,2898.443603515625,,
2021-08-11,AXISBANK,BUY,3,757.6365356445312,2272.9096069335938,,
2021-08-11,BAJFINANCE,SELL,2,605.1513671875,1210.302734375,175.707275390625,signal
2021-08-11,BPCL,SELL,40,160.1157989501953,6404.6319580078125,-49.1015625,signal
2021-08-11,GRASIM,SELL,2,1459.2386474609375,2918.477294921875,-101.88623046875,signal
2021-08-11,HDFCBANK,BUY,4,711.0543212890625,2844.21728515625,,
2021-08-11,KOTAKBANK,BUY,8,354.8144836425781,2838.515869140625,,
2021-08-11,UPL,SELL,8,743.6453247070312,5949.16259765625,-258.94873046875,signal
2021-08-18,BAJFINANCE,BUY,6,642.0718994140625,3852.431396484375,,
2021-08-18,BPCL,BUY,4,164.91925048828125,659.677001953125,,
2021-08-18,EICHERMOT,SELL,1,2484.34814453125,2484.34814453125,-34.34716796875,signal
2021-08-18,HINDUNILVR,BUY,1,2302.726806640625,2302.726806640625,,
2021-08-18,INDUSINDBK,SELL,3,960.4215698242188,2881.2647094726562,-75.38323974609375,signal
2021-08-18,ITC,SELL,38,169.00738525390625,6422.2806396484375,66.08193969726562,signal
2021-08-18,POWERGRID,BUY,37,104.69345092773438,3873.657684326172,,
2021-08-18,RELIANCE,BUY,4,988.5818481445312,3954.327392578125,,
2021-08-18,SBIN,SELL,9,390.8395690917969,3517.556121826172,727.6761474609375,signal
2021-08-25,AXISBANK,SELL,3,735.97705078125,2207.93115234375,-64.97845458984375,signal
2021-08-25,HINDALCO,SELL,17,418.5306701660156,7115.021392822266,656.7323913574219,signal
2021-08-25,JSWSTEEL,SELL,11,653.6758422851562,7190.434265136719,3099.2342224121094,signal
2021-08-25,KOTAKBANK,SELL,8,338.1956481933594,2705.565185546875,-132.95068359375,signal
2021-08-25,LT,SELL,4,1529.5435791015625,6118.17431640625,422.431640625,signal
2021-08-25,M_M,SELL,2,744.8231811523438,1489.6463623046875,11.1907958984375,signal
2021-08-25,NTPC,SELL,26,95.01617431640624,2470.420532226562,-88.84834289550818,signal
2021-08-25,POWERGRID,SELL,37,101.73699188232422,3764.268699645996,-109.38898468017578,signal
2021-08-25,TATASTEEL,SELL,44,122.35742950439452,5383.7268981933585,1125.9816589355462,signal
2021-09-01,AXISBANK,BUY,9,795.5781860351562,7160.203674316406,,
2021-09-01,CIPLA,BUY,3,893.7926025390625,2681.3778076171875,,
2021-09-01,GRASIM,BUY,2,1452.0079345703125,2904.015869140625,,
2021-09-01,HINDALCO,BUY,14,445.156494140625,6232.19091796875,,
2021-09-01,INFY,SELL,2,1492.895263671875,2985.79052734375,525.7353515625,signal
2021-09-01,ITC,BUY,27,169.45228576660156,4575.211715698242,,
2021-09-01,LT,BUY,3,1618.41015625,4855.23046875,,
2021-09-01,SBIN,BUY,6,400.3381958007813,2402.029174804688,,
2021-09-01,TATASTEEL,BUY,40,124.20570373535156,4968.2281494140625,,
2021-09-08,COALINDIA,BUY,4,100.85723114013672,403.4289245605469,,
2021-09-08,EICHERMOT,BUY,1,2686.144775390625,2686.144775390625,,
2021-09-08,KOTAKBANK,BUY,5,361.739013671875,1808.695068359375,,
2021-09-08,NTPC,BUY,13,97.71473693847656,1270.2915802001953,,
2021-09-15,ADANIENT,SELL,3,1514.098388671875,4542.295166015625,261.2838134765625,signal
2021-09-15,HDFCBANK,SELL,4,735.716064453125,2942.8642578125,98.64697265625,signal
2021-09-15,INDUSINDBK,BUY,4,1022.8224487304688,4091.289794921875,,
2021-09-15,POWERGRID,BUY,23,104.94818115234376,2413.8081665039067,,
2021-09-15,SBILIFE,SELL,5,1161.6087646484375,5808.0438232421875,193.44482421875,signal
2021-09-20,TATASTEEL,SELL,40,110.29065704345705,4411.626281738282,-556.6018676757807,stop_loss
2021-09-22,BPCL,SELL,4,169.568115234375,678.2724609375,18.595458984375,signal
2021-09-22,HINDALCO,SELL,14,449.9180603027344,6298.852844238281,66.66192626953125,signal
2021-09-22,INFY,BUY,3,1527.731689453125,4583.195068359375,,
2021-09-22,TATACONSUM,SELL,4,826.4329833984375,3305.73193359375,792.10498046875,signal
2021-09-29,ADANIENT,BUY,3,1483.003662109375,4449.010986328125,,
2021-09-29,APOLLOHOSP,SELL,1,4369.0732421875,4369.0732421875,1105.84033203125,signal
2021-09-29,BPCL,BUY,31,176.32827758789062,5466.176605224609,,
2021-09-29,DIVISLAB,SELL,1,4681.546875,4681.546875,405.380859375,signal
2021-09-29,HDFCBANK,BUY,7,758.0948486328125,5306.6639404296875,,
2021-09-29,HINDALCO,BUY,10,480.1878967285156,4801.878967285156,,
2021-09-29,HINDUNILVR,SELL,1,2487.283935546875,2487.283935546875,184.55712890625,signal
2021-09-29,M_M,BUY,5,783.4608154296875,3917.3040771484375,,
2021-09-29,NESTLEIND,SELL,4,927.15576171875,3708.623046875,391.15283203125,signal
2021-09-29,SBILIFE,BUY,3,1194.7989501953125,3584.3968505859375,,
2021-09-29,WIPRO,SELL,14,295.9942321777344,4143.919250488281,1906.4152221679688,signal
2021-10-06,ASIANPAINT,SELL,2,3089.893798828125,6179.78759765625,789.28564453125,signal
2021-10-06,BRITANNIA,SELL,1,3709.033447265625,3709.033447265625,339.299560546875,signal
2021-10-06,CIPLA,SELL,3,884.6885986328125,2654.0657958984375,-27.31201171875,signal
2021-10-06,DIVISLAB,BUY,1,5003.0693359375,5003.0693359375,,
2021-10-06,EICHERMOT,SELL,1,2617.98388671875,2617.98388671875,-68.160888671875,signal
2021-10-06,ICICIBANK,SELL,3,668.8284301757812,2006.4852905273438,203.599365234375,signal
2021-10-06,INFY,SELL,3,1489.158203125,4467.474609375,-115.720458984375,signal
2021-10-06,ITC,SELL,27,187.04454040527344,5050.202590942383,474.9908752441406,signal
2021-10-06,KOTAKBANK,SELL,5,389.7161254882813,1948.5806274414065,139.88555908203153,signal
2021-10-06,LT,SELL,3,1626.7115478515625,4880.1346435546875,24.9041748046875,signal
2021-10-06,TECHM,SELL,7,1194.23046875,8359.61328125,1971.8607788085938,signal
2021-10-13,ASIANPAINT,BUY,2,3196.90673828125,6393.8134765625,,
2021-10-13,BAJAJ-AUTO,BUY,1,3589.624267578125,3589.624267578125,,
2021-10-13,EICHERMOT,BUY,2,2787.5947265625,5575.189453125,,
2021-10-13,HDFCLIFE,SELL,3,692.3712768554688,2077.1138305664062,75.86572265625,signal
2021-10-13,HEROMOTOCO,BUY,2,2494.020263671875,4988.04052734375,,
2021-10-13,ICICIBANK,BUY,9,688.6654052734375,6197.9886474609375,,
2021-10-13,INFY,BUY,3,1520.8800048828125,4562.6400146484375,,
2021-10-13,ITC,BUY,27,201.5632476806641,5442.207687377931,,
2021-10-13,LT,BUY,2,1681.41357421875,3362.8271484375,,
2021-10-13,TATACONSUM,BUY,5,820.627685546875,4103.138427734375,,
2021-10-13,TATASTEEL,BUY,31,119.19769287109376,3695.1284790039067,,
2021-10-13,TCS,SELL,1,3235.96630859375,3235.96630859375,337.522705078125,signal
2021-10-13,WIPRO,BUY,13,310.707275390625,4039.194580078125,,
2021-10-20,EICHERMOT,SELL,2,2543.3955078125,5086.791015625,-488.3984375,stop_loss
2021-10-20,ADANIPORTS,BUY,5,777.029052734375,3885.145263671875,,
2021-10-20,ASIANPAINT,SELL,2,3048.86865234375,6097.7373046875,-296.076171875,signal
2021-10-20,COALINDIA,SELL,4,122.05651092529295,488.2260437011718,84.79711914062494,signal
2021-10-20,HCLTECH,SELL,5,1031.870361328125,5159.351806640625,1285.0741577148438,signal
2021-10-20,JSWSTEEL,BUY,2,654.9185180664062,1309.8370361328125,,
2021-10-20,KOTAKBANK,BUY,12,401.6123046875,4819.34765625,,
2021-10-20,NESTLEIND,BUY,4,916.2665405273438,3665.066162109375,,
2021-10-20,SBILIFE,SELL,3,1157.9429931640625,3473.8289794921875,-110.56787109375,signal
2021-10-20,TECHM,BUY,3,1326.6546630859375,3979.9639892578125,,
2021-10-25,HEROMOTOCO,SELL,2,2290.760498046875,4581.52099609375,-406.51953125,stop_loss
2021-10-27,ADANIENT,SELL,3,1563.7596435546875,4691.2789306640625,242.2679443359375,signal
2021-10-27,ADANIPORTS,SELL,5,729.0817260742188,3645.4086303710938,-239.73663330078125,signal
2021-10-27,BAJAJ-AUTO,SELL,1,3416.6865234375,3416.6865234375,-172.937744140625,signal
2021-10-27,BPCL,SELL,31,172.61526489257812,5351.073211669922,-115.1033935546875,signal
2021-10-27,DIVISLAB,SELL,1,5015.53662109375,5015.53662109375,12.46728515625,signal
2021-10-27,HINDALCO,SELL,10,466.29193115234375,4662.9193115234375,-138.95965576171875,signal
2021-10-27,INDUSINDBK,SELL,4,1108.805908203125,4435.2236328125,343.933837890625,signal
2021-10-27,ITC,SELL,27,192.86822509765625,5207.442077636719,-234.7656097412117,signal
2021-10-27,M_M,SELL,5,855.5264282226562,4277.632141113281,360.32806396484375,signal
2021-10-27,NTPC,SELL,13,121.06175231933594,1573.8027801513672,303.5111999511719,signal
2021-10-27,POWERGRID,SELL,23,112.2337646484375,2581.3765869140625,167.5684204101559,signal
2021-10-27,RELIANCE,SELL,4,1195.49853515625,4781.994140625,827.666748046875,signal
2021-10-27,TATACONSUM,SELL,5,792.1817016601562,3960.9085083007812,-142.22991943359375,signal
2021-10-27,TATASTEEL,SELL,31,116.72010040283205,3618.3231124877934,-76.80536651611328,signal
2021-10-27,WIPRO,SELL,13,310.01434326171875,4030.1864624023438,-9.00811767578125,signal
2021-10-29,AXISBANK,SELL,9,738.914794921875,6650.233154296875,-509.97052001953125,stop_loss
2021-11-03,APOLLOHOSP,BUY,1,4383.98779296875,4383.98779296875,,
2021-11-03,ASIANPAINT,BUY,3,3053.48046875,9160.44140625,,
2021-11-03,BAJAJFINSV,SELL,5,1747.438232421875,8737.191162109375,3913.7429809570312,signal
2021-11-03,DRREDDY,BUY,5,929.0490112304688,4645.245056152344,,
2021-11-03,HDFCBANK,SELL,7,752.1968994140625,5265.3782958984375,-41.28564453125,signal
2021-11-03,INDUSINDBK,BUY,9,1143.160400390625,10288.443603515625,,
2021-11-03,INFY,SELL,3,1528.3441162109375,4585.0323486328125,22.392333984375,signal
2021-11-03,KOTAKBANK,SELL,12,406.0161437988281,4872.1937255859375,52.8460693359375,signal
2021-11-03,MARUTI,BUY,1,7460.0595703125,7460.0595703125,,
2021-11-03,SUNPHARMA,SELL,10,751.9470825195312,7519.4708251953125,1090.53466796875,signal
2021-11-03,TATACONSUM,BUY,13,800.0672607421875,10400.874389648438,,
2021-11-03,ULTRACEMCO,BUY,1,7712.23486328125,7712.23486328125,,
2021-11-08,INDUSINDBK,SELL,9,1029.8099365234375,9268.289428710938,-1020.1541748046875,stop_loss
2021-11-10,ADANIENT,BUY,5,1652.9005126953125,8264.502563476562,,
2021-11-10,ADANIPORTS,BUY,11,721.310546875,7934.416015625,,
2021-11-10,BAJAJ-AUTO,BUY,1,3412.343994140625,3412.343994140625,,
2021-11-10,BAJAJFINSV,BUY,4,1828.944580078125,7315.7783203125,,
2021-11-10,BPCL,BUY,40,174.04798889160156,6961.9195556640625,,
2021-11-10,EICHERMOT,BUY,2,2635.06005859375,5270.1201171875,,
2021-11-10,HDFCLIFE,BUY,8,697.9031372070312,5583.22509765625,,
2021-11-10,ICICIBANK,SELL,9,757.48828125,6817.39453125,619.4058837890625,signal
2021-11-10,INFY,BUY,2,1562.1427001953125,3124.285400390625,,
2021-11-10,M_M,BUY,6,887.218017578125,5323.30810546875,,
2021-11-10,NTPC,BUY,44,117.72032928466795,5179.69448852539,,
2021-11-10,SBILIFE,BUY,4,1172.804443359375,4691.2177734375,,
2021-11-10,UPL,BUY,1,741.2427368164062,741.2427368164062,,
2021-11-17,BAJAJ-AUTO,SELL,1,3242.3466796875,3242.3466796875,-169.997314453125,signal
2021-11-17,ITC,BUY,23,193.71749877929688,4455.502471923828,,
2021-11-17,JSWSTEEL,SELL,2,633.12451171875,1266.2490234375,-43.5880126953125,signal
2021-11-17,POWERGRID,BUY,36,112.70574188232422,4057.406707763672,,
2021-11-17,SBIN,SELL,6,463.8949890136719,2783.3699340820312,381.3407592773434,signal
2021-11-22,BPCL,SELL,40,161.5328826904297,6461.3153076171875,-500.604248046875,stop_loss
2021-11-22,EICHERMOT,SELL,2,2444.439697265625,4888.87939453125,-381.24072265625,stop_loss
2021-11-22,UPL,SELL,1,688.5782470703125,688.5782470703125,-52.66448974609375,stop_loss
2021-11-24,BAJAJFINSV,SELL,4,1737.38330078125,6949.533203125,-366.2451171875,signal
2021-11-24,BAJFINANCE,SELL,6,704.1980590820312,4225.1883544921875,372.7569580078125,signal
2021-11-24,DRREDDY,SELL,5,895.2487182617188,4476.243591308594,-169.00146484375,signal
2021-11-24,GRASIM,SELL,2,1706.988525390625,3413.97705078125,509.961181640625,signal
2021-11-24,HDFCLIFE,SELL,8,678.8379516601562,5430.70361328125,-152.521484375,signal
2021-11-24,INFY,SELL,2,1522.5089111328125,3045.017822265625,-79.267578125,signal
2021-11-24,JSWSTEEL,BUY,5,653.102294921875,3265.511474609375,,
2021-11-24,LT,SELL,2,1787.4105224609375,3574.821044921875,211.993896484375,signal
2021-11-24,NESTLEIND,SELL,4,912.5693969726562,3650.277587890625,-14.78857421875,signal
2021-11-24,SBILIFE,SELL,4,1152.9892578125,4611.95703125,-79.2607421875,signal
2021-11-24,TATACONSUM,SELL,13,773.0242309570312,10049.315002441406,-351.55938720703125,signal
2021-11-24,TITAN,SELL,3,2345.074951171875,7035.224853515625,1931.5517578125,signal
2021-11-24,ULTRACEMCO,SELL,1,7408.59912109375,7408.59912109375,-303.6357421875,signal
2021-11-26,MARUTI,SELL,1,6916.294921875,6916.294921875,-543.7646484375,stop_loss
2021-11-26,M_M,SELL,6,823.6420288085938,4941.8521728515625,-381.4559326171875,stop_loss
2021-11-26,JSWSTEEL,SELL,5,600.9115600585938,3004.5578002929688,-260.95367431640625,stop_loss
2021-11-29,NTPC,SELL,44,108.38153076171876,4768.787353515626,-410.9071350097644,stop_loss
2021-11-29,ITC,SELL,23,179.15834045410156,4120.641830444336,-334.8606414794922,stop_loss
2021-11-30,ADANIPORTS,SELL,11,668.4755859375,7353.2314453125,-581.1845703125,stop_loss
2021-12-01,ASIANPAINT,SELL,3,3022.181396484375,9066.544189453125,-93.897216796875,signal
2021-12-01,CIPLA,BUY,11,898.9257202148438,9888.182922363281,,
2021-12-08,APOLLOHOSP,SELL,1,5267.8759765625,5267.8759765625,883.88818359375,signal
2021-12-08,BAJFINANCE,BUY,3,722.2708129882812,2166.8124389648438,,
2021-12-08,BHARTIARTL,SELL,4,698.9589233398438,2795.835693359375,723.643798828125,signal
2021-12-08,CIPLA,SELL,11,869.6766357421875,9566.442993164062,-321.73992919921875,signal
2021-12-08,HDFCBANK,BUY,6,739.0455932617188,4434.2735595703125,,
2021-12-08,HINDALCO,BUY,3,444.52490234375,1333.57470703125,,
2021-12-08,JSWSTEEL,BUY,5,643.2568359375,3216.2841796875,,
2021-12-08,SBIN,BUY,32,457.7488708496094,14647.9638671875,,
2021-12-08,UPL,BUY,4,699.7261962890625,2798.90478515625,,
2021-12-15,ASIANPAINT,BUY,1,3179.927734375,3179.927734375,,
2021-12-15,BAJFINANCE,SELL,3,671.8152465820312,2015.4457397460938,-151.36669921875,signal
2021-12-15,GRASIM,BUY,7,1665.4119873046875,11657.883911132812,,
2021-12-15,ICICIBANK,BUY,15,729.6972045898438,10945.458068847656,,
2021-12-15,LT,BUY,6,1804.972900390625,10829.83740234375,,
2021-12-15,MARUTI,BUY,1,7299.65576171875,7299.65576171875,,
2021-12-15,SBILIFE,BUY,4,1163.78857421875,4655.154296875,,
2021-12-15,SUNPHARMA,BUY,4,739.6842041015625,2958.73681640625,,
2021-12-20,HDFCBANK,SELL,6,678.0926513671875,4068.555908203125,-365.7176513671875,stop_loss
2021-12-20,SBIN,SELL,32,418.3110656738281,13385.9541015625,-1262.009765625,stop_loss
2021-12-22,ADANIENT,SELL,5,1655.146484375,8275.732421875,11.2298583984375,signal
2021-12-22,GRASIM,SELL,7,1601.1170654296875,11207.819458007812,-450.064453125,signal
2021-12-22,HCLTECH,BUY,1,1031.7857666015625,1031.7857666015625,,
2021-12-22,ICICIBANK,SELL,15,710.830322265625,10662.454833984375,-283.00323486328125,signal
2021-12-22,INFY,BUY,7,1638.0435791015625,11466.305053710938,,
2021-12-22,JSWSTEEL,SELL,5,631.8341064453125,3159.1705322265625,-57.1136474609375,signal
2021-12-22,ONGC,SELL,19,105.45346069335938,2003.6157531738281,371.6988067626953,signal
2021-12-22,SBILIFE,SELL,4,1113.904052734375,4455.6162109375,-199.5380859375,signal
2021-12-22,WIPRO,BUY,40,316.7357788085937,12669.431152343748,,
2021-12-29,ADANIPORTS,BUY,3,706.5010986328125,2119.5032958984375,,
